hash,cls,source,name,icon,score,verts,parts,ntex,height
0x26E8B,item,icon,,itemIcon_159371.png,3.5,720,2,1,22.7
0x26E90,item,icon,,itemIcon_159376.png,3.5,584,2,1,19.7
0x26F3C,item,icon,,itemIcon_159548.png,3.5,503,2,1,22.7
0x26F41,item,icon,,itemIcon_159553.png,3.5,553,3,1,18.6
0x26FB3,item,icon,,itemIcon_159667.png,3.5,504,3,1,18.6
0x26FDB,item,icon,,itemIcon_159707.png,3.5,507,3,1,18.6
0x27208,item,icon,,itemIcon_160264.png,3.5,510,2,1,19.0
0x27216,item,icon,,itemIcon_160278.png,3.5,504,2,1,18.6
0x2723C,item,icon,,itemIcon_160316.png,3.5,540,2,1,19.0
0x2724A,item,icon,,itemIcon_160330.png,3.5,514,2,1,18.6
0x27270,item,icon,,itemIcon_160368.png,3.5,522,2,1,19.0
0x27277,item,icon,,itemIcon_160375.png,3.5,574,3,1,18.6
0x272AB,item,icon,,itemIcon_160427.png,3.5,512,3,1,18.6
0x272B2,item,icon,,itemIcon_160434.png,3.5,540,2,1,18.6
0x272B9,item,icon,,itemIcon_160441.png,3.5,536,2,1,17.6
0x27316,item,icon,,itemIcon_160534.png,3.5,508,2,1,18.6
0x27653,item,icon,,itemIcon_161363.png,3.5,528,4,1,17.6
0x27671,item,icon,,itemIcon_161393.png,3.5,635,4,1,20.6
0x2777C,item,icon,,itemIcon_161660.png,3.5,503,3,1,17.7
0x277AA,item,icon,,itemIcon_161706.png,3.5,543,3,1,17.7
0x2793E,item,icon,,itemIcon_162110.png,3.5,519,4,1,21.3
0x279D1,item,icon,,itemIcon_162257.png,3.5,599,3,1,19.1
0x27377,item,icon,,itemIcon_160631.png,3.5,869,3,1,22.5
0x2737C,item,icon,,itemIcon_160636.png,3.5,918,4,1,20.6
0x273A3,item,icon,,itemIcon_160675.png,3.5,569,2,1,22.3
0x273CD,item,icon,,itemIcon_160717.png,3.5,672,3,1,25.6
0x273D2,item,icon,,itemIcon_160722.png,3.5,713,3,1,21.4
0x273F7,item,icon,,itemIcon_160759.png,3.5,513,3,1,22.3
0x273FC,item,icon,,itemIcon_160764.png,3.5,502,4,1,20.0
0x27412,item,icon,,itemIcon_160786.png,3.5,325,2,1,24.6
0x27421,item,icon,,itemIcon_160801.png,3.5,558,3,1,23.7
0x27426,item,icon,,itemIcon_160806.png,3.5,560,4,1,21.3
0x2746C,item,icon,,itemIcon_160876.png,3.5,650,2,2,30.7
0x274BD,item,icon,,itemIcon_160957.png,3.5,521,2,1,39.2
0x274C2,item,icon,,itemIcon_160962.png,3.5,741,4,1,26.2
0x274E5,item,icon,,itemIcon_160997.png,3.5,503,3,1,32.1
0x274EA,item,icon,,itemIcon_161002.png,3.5,674,3,1,25.5
0x27539,item,icon,,itemIcon_161081.png,3.5,556,3,1,40.0
0x275B3,item,icon,,itemIcon_161203.png,3.5,514,2,1,17.6
0x275F9,item,icon,,itemIcon_161273.png,3.5,524,2,1,19.7
0x27603,item,icon,,itemIcon_161283.png,3.5,504,3,1,17.6
0x27621,item,icon,,itemIcon_161313.png,3.5,515,4,1,19.7
0x2762B,item,icon,,itemIcon_161323.png,3.5,510,4,1,17.6
0x27A19,item,icon,,itemIcon_162329.png,3.5,507,4,1,19.1
0x2A13B,item,icon,,itemIcon_172347.png,3.5,236,2,2,23.4
0x2A20E,item,icon,,itemIcon_172558.png,3.5,676,4,1,27.9
0x2A268,item,icon,,itemIcon_172648.png,3.5,516,3,1,21.3
0x2A26F,item,icon,,itemIcon_172655.png,3.5,506,3,1,19.1
0x2A7DF,item,icon,,itemIcon_174047.png,3.5,557,3,1,21.3
0x2A7ED,item,icon,,itemIcon_174061.png,3.5,594,2,1,18.3
0x2A7F4,item,icon,,itemIcon_174068.png,3.5,512,2,1,17.5
0x2A825,item,icon,,itemIcon_174117.png,3.5,557,3,1,21.3
0x2A833,item,icon,,itemIcon_174131.png,3.5,594,2,1,18.3
0x2A83A,item,icon,,itemIcon_174138.png,3.5,666,3,1,17.5
0x2CCAF,unclear,geometry,,,3.5,1217,3,4,96.5
0x2A690,item,icon,,itemIcon_173712.png,3.5,505,2,1,24.5
0x2A695,item,icon,,itemIcon_173717.png,3.5,523,2,1,20.1
0x2A6C6,item,icon,,itemIcon_173766.png,3.5,694,4,1,20.9
0x2A6CB,item,icon,,itemIcon_173771.png,3.5,588,4,1,18.5
0x2A6F8,item,icon,,itemIcon_173816.png,3.5,701,4,1,20.9
0x2A6FD,item,icon,,itemIcon_173821.png,3.5,624,4,1,18.8
0x2A702,item,icon,,itemIcon_173826.png,3.5,510,2,1,21.5
0x2A755,item,icon,,itemIcon_173909.png,3.5,532,3,1,21.3
0x2A75C,item,icon,,itemIcon_173916.png,3.5,559,3,1,19.1
0x2A799,item,icon,,itemIcon_173977.png,3.5,584,3,1,21.3
0x2A7A0,item,icon,,itemIcon_173984.png,3.5,522,3,1,19.1
0x2873C,building,geometry,,,3.5,2510,5,13,731.8
0x28758,building,geometry,,,3.5,2537,3,5,1399.4
0x2876C,building,geometry,,,3.5,3311,5,10,1660.6
0x28AC6,building,geometry,,,3.5,1567,3,8,574.5
0x28ACF,building,geometry,,,3.5,1366,7,11,381.9
0x28AD1,building,geometry,,,3.5,3052,6,8,609.7
0x28AD5,building,geometry,,,3.5,673,3,8,808.3
0x28ADE,building,geometry,,,3.5,1122,6,14,792.0
0x28ADF,building,geometry,,,3.5,5288,6,14,1184.3
0x28B11,unclear,geometry,,,3.5,1864,3,6,162.4
0x28B18,building,geometry,,,3.5,3716,8,16,1095.0
0x28B24,building,geometry,,,3.5,785,2,6,546.0
0x28E32,building,geometry,,,3.5,4756,6,12,1932.3
0x299A6,building,geometry,,,3.5,4992,10,24,353.2
0x299E1,unclear,geometry,,,3.5,1161,3,2,104.2
0x299E5,unclear,geometry,,,3.5,862,4,3,106.8
0x299F1,building,geometry,,,3.5,5263,5,8,671.9
0x299F6,unclear,geometry,,,3.5,1331,3,2,110.5
0x29A10,building,geometry,,,3.5,2248,4,4,205.4
0x2A0D3,item,icon,,itemIcon_172243.png,3.5,549,3,1,21.9
0x2A0D8,item,icon,,itemIcon_172248.png,3.5,561,3,1,17.7
0x2F2A3,unclear,geometry,,,3.5,2278,6,7,194.7
0x36749,small,geometry,,,3.5,511,2,1,19.7
0x36769,unclear,geometry,,,3.5,512,2,1,17.6
0x36770,unclear,geometry,,,3.5,508,2,1,22.4
0x329C3,unclear,geometry,,,3.5,1454,2,5,66.9
0x32B56,unclear,geometry,,,3.5,1456,2,2,81.6
0x32BFA,unclear,geometry,,,3.5,1610,4,4,107.8
0x32BFD,unclear,geometry,,,3.5,1602,5,3,99.5
0x32C03,unclear,geometry,,,3.5,1678,5,4,109.7
0x369C4,unclear,geometry,,,3.5,720,2,1,22.7
0x369C5,small,geometry,,,3.5,584,2,1,19.7
0x3685E,unclear,geometry,,,3.5,1147,3,1,25.5
0x3685F,small,geometry,,,3.5,1077,3,1,19.7
0x368EA,unclear,geometry,,,3.5,639,2,1,20.8
0x368EB,small,geometry,,,3.5,580,2,1,19.3
0x36916,unclear,geometry,,,3.5,636,2,1,22.4
0x36917,small,geometry,,,3.5,565,2,1,19.7
0x2D0C9,unclear,geometry,,,3.5,1964,5,4,104.1
0x2D2C9,unclear,geometry,,,3.5,1311,3,2,84.4
0x2D3C4,building,geometry,,,3.5,1632,7,3,195.9
0x2D3C7,unclear,geometry,,,3.5,1197,3,2,93.0
0x2D3DA,unclear,geometry,,,3.5,878,5,5,101.4
0x2D3E8,unclear,geometry,,,3.5,1331,3,2,110.5
0x2D40F,building,geometry,,,3.5,2248,4,4,205.4
0x2D414,building,geometry,,,3.5,1584,3,3,86.8
0x2D43,building,geometry,,,3.5,576,2,3,416.1
0x2D44E,unclear,geometry,,,3.5,1165,3,2,126.5
0x36A61,unclear,geometry,,,3.5,659,4,1,33.0
0x36A71,unclear,geometry,,,3.5,568,4,1,27.0
0x36AE5,small,geometry,,,3.5,532,2,1,19.7
0x36AE7,unclear,geometry,,,3.5,544,2,1,17.6
0x36AFD,small,geometry,,,3.5,602,2,1,23.4
0x36B61,unclear,geometry,,,3.5,632,3,1,29.3
0x2D5C9,building,geometry,,,3.5,1192,3,6,189.7
0x2D5D1,building,geometry,,,3.5,1406,3,6,2169.8
0x2D5D8,building,geometry,,,3.5,2510,5,13,731.8
0x2D5E6,building,geometry,,,3.5,744,2,4,3112.8
0x2D5E9,building,geometry,,,3.5,716,2,4,2729.1
0x2D76D,building,geometry,,,3.5,549,2,6,736.2
0x2D770,building,geometry,,,3.5,656,2,3,585.1
0x2D771,building,geometry,,,3.5,532,2,3,674.4
0x2D7AE,building,geometry,,,3.5,2070,4,11,873.3
0x2D7CF,building,geometry,,,3.5,1449,3,6,189.7
0x2D7D6,building,geometry,,,3.5,2537,3,5,1399.4
0x2D7DD,building,geometry,,,3.5,3311,5,10,1660.6
0x2D7ED,building,geometry,,,3.5,952,5,11,1229.3
0x2D831,building,geometry,,,3.5,3107,13,9,556.9
0x2DDEA,building,geometry,,,3.5,1567,3,8,574.5
0x2DDED,building,geometry,,,3.5,10993,4,7,1953.8
0x2DDEE,building,geometry,,,3.5,3558,11,20,402.3
0x2DDFA,building,geometry,,,3.5,1366,7,11,381.9
0x2DDFC,building,geometry,,,3.5,3052,6,8,609.7
0x36C62,small,geometry,,,3.5,549,3,1,18.6
0x36C72,unclear,geometry,,,3.5,542,3,1,27.4
0x36CDB,unclear,geometry,,,3.5,640,2,1,38.7
0x36DE5,unclear,geometry,,,3.5,521,2,1,39.2
0x36DED,unclear,geometry,,,3.5,503,3,1,32.1
0x36DEE,unclear,geometry,,,3.5,674,3,1,25.5
0x36DFD,unclear,geometry,,,3.5,556,3,1,40.0
0x36E2D,small,geometry,,,3.5,524,2,1,19.7
0x36E2F,unclear,geometry,,,3.5,504,3,1,17.6
0x36E45,small,geometry,,,3.5,635,4,1,20.6
0x36CE3,unclear,geometry,,,3.5,593,2,1,30.6
0x36CEB,unclear,geometry,,,3.5,669,2,1,26.5
0x36CEC,small,geometry,,,3.5,569,3,1,20.0
0x36CED,unclear,geometry,,,3.5,512,3,1,18.7
0x36D40,unclear,geometry,,,3.5,510,2,1,19.0
0x36D48,unclear,geometry,,,3.5,540,2,1,19.0
0x36D50,unclear,geometry,,,3.5,522,2,1,19.0
0x36D51,small,geometry,,,3.5,574,3,1,18.6
0x36D59,small,geometry,,,3.5,512,3,1,18.6
0x36D5A,unclear,geometry,,,3.5,540,2,1,18.6
0x36D5B,unclear,geometry,,,3.5,536,2,1,17.6
0x2DE06,building,geometry,,,3.5,1048,5,13,953.0
0x2DE0E,building,geometry,,,3.5,1122,6,14,792.0
0x2DE11,building,geometry,,,3.5,5288,6,14,1184.3
0x2DE94,unclear,geometry,,,3.5,1326,3,7,99.1
0x2DEB4,unclear,geometry,,,3.5,1864,3,6,162.4
0x2DEB5,unclear,geometry,,,3.5,1085,2,5,76.0
0x2DEBA,building,geometry,,,3.5,1398,6,10,289.6
0x2DEBB,building,geometry,,,3.5,1236,5,9,224.4
0x2DEBC,building,geometry,,,3.5,1315,6,10,323.7
0x2DEBD,building,geometry,,,3.5,1488,6,10,302.0
0x2DEEB,building,geometry,,,3.5,1736,3,6,189.7
0x2DEF7,building,geometry,,,3.5,785,2,6,546.0
0x2DEFA,building,geometry,,,3.5,4052,4,10,866.2
0x2DF6,building,geometry,,,3.5,516,3,3,95.2
0x2E04,building,geometry,,,3.5,888,3,3,93.7
0x2E328,building,geometry,,,3.5,7086,8,16,1405.2
0x2E38D,building,geometry,,,3.5,5325,8,16,1056.7
0x2E38F,building,geometry,,,3.5,3539,8,16,1056.7
0x2E390,building,geometry,,,3.5,3716,8,16,1095.0
0x2E394,building,geometry,,,3.5,4756,6,12,1932.3
0x2EDD3,building,geometry,,,3.5,2839,5,9,395.6
0x2EDD4,building,geometry,,,3.5,1994,5,9,395.4
0x2EDD5,building,geometry,,,3.5,1929,5,9,395.4
0x2EDDA,building,geometry,,,3.5,1667,3,3,922.0
0x2EDDD,building,geometry,,,3.5,3107,13,9,556.9
0x2EDE3,building,geometry,,,3.5,1552,3,3,967.3
0x2EDEC,building,geometry,,,3.5,1002,4,9,312.4
0x2EDED,building,geometry,,,3.5,1794,4,9,369.3
0x2EDF0,building,geometry,,,3.5,1980,6,11,359.3
0x2EDF1,building,geometry,,,3.5,2347,5,10,418.2
0x3A9A,unclear,geometry,,,3.5,680,2,2,91.1
0x3B34C,unclear,geometry,,,3.5,802,3,1,80.2
0x3E704,unclear,geometry,,,3.5,514,2,1,18.6
0x3E70D,unclear,geometry,,,3.5,508,2,1,18.6
0x3E724,unclear,geometry,,,3.5,741,4,1,26.2
0x3E734,unclear,geometry,,,3.5,514,2,1,17.6
0x3E738,unclear,geometry,,,3.5,510,4,1,17.6
0x3EC6A,unclear,geometry,,,3.5,581,4,1,27.0
0x3EF9F,unclear,geometry,,,3.5,553,2,1,22.7
0x3EFE2,small,geometry,,,3.5,553,2,1,19.7
0x3F00F,small,geometry,,,3.5,564,2,1,19.7
0x3E5F3,unclear,geometry,,,3.5,520,2,1,18.7
0x3E65F,unclear,geometry,,,3.5,611,2,1,28.3
0x3E661,unclear,geometry,,,3.5,548,3,1,28.5
0x3E667,unclear,geometry,,,3.5,612,3,1,37.6
0x3E681,small,geometry,,,3.5,570,3,1,19.7
0x3E6BE,unclear,geometry,,,3.5,562,3,1,28.5
0x3E6C7,small,geometry,,,3.5,546,2,1,18.6
0x3E6CF,unclear,geometry,,,3.5,764,2,1,30.2
0x3E6D4,small,geometry,,,3.5,571,3,1,19.7
0x3E6D6,unclear,geometry,,,3.5,528,2,1,17.6
0x3E6E0,unclear,geometry,,,3.5,567,2,1,38.7
0x3E6ED,small,geometry,,,3.5,540,2,1,18.6
0x3E6F2,small,geometry,,,3.5,529,2,1,19.8
0x3E701,unclear,geometry,,,3.5,504,2,1,18.6
0x3F0E5,unclear,geometry,,,3.5,556,2,1,18.6
0x3F0E8,unclear,geometry,,,3.5,512,2,1,16.8
0x3F0F7,unclear,geometry,,,3.5,686,2,1,23.5
0x3F0FA,small,geometry,,,3.5,546,2,1,18.6
0x3F0FD,unclear,geometry,,,3.5,507,2,1,18.6
0x3F127,unclear,geometry,,,3.5,552,2,1,22.7
0x3F12A,small,geometry,,,3.5,597,2,1,18.6
0x3F153,small,geometry,,,3.5,526,3,1,19.7
0x3F1F2,small,geometry,,,3.5,613,3,1,18.6
0x3F2A5,unclear,geometry,,,3.5,546,2,1,24.2
0x3F2D5,unclear,geometry,,,3.5,586,2,1,22.3
0x3F2D8,small,geometry,,,3.5,594,2,1,18.9
0x3F3BE,small,geometry,,,3.5,553,3,1,18.6
0x3F3E8,small,geometry,,,3.5,599,2,1,19.7
0x3F49F,unclear,geometry,,,3.5,565,2,1,22.7
0x3F4A2,small,geometry,,,3.5,535,2,1,18.6
0x3F4A5,unclear,geometry,,,3.5,582,2,1,18.6
0x3F4A8,unclear,geometry,,,3.5,576,2,1,16.8
0x3BC2,item,icon,,itemIcon_15298.png,3.5,508,2,1,22.4
0x3BC3,item,icon,,itemIcon_15299.png,3.5,564,2,1,19.7
0x3BC94,unclear,geometry,,,3.5,862,4,3,106.8
0x3BCCB,unclear,geometry,,,3.5,1532,2,3,93.8
0x3BCEC,unclear,geometry,,,3.5,1223,2,2,110.8
0x3F4F6,small,geometry,,,3.5,577,2,1,18.9
0x3F55B,small,geometry,,,3.5,613,3,1,18.6
0x3F579,unclear,geometry,,,3.5,580,3,1,19.6
0x3F5AB,small,geometry,,,3.5,598,2,1,19.7
0x3F5CF,unclear,geometry,,,3.5,686,2,1,23.5
0x3F5D4,unclear,geometry,,,3.5,507,2,1,18.6
0x3F5FD,unclear,geometry,,,3.5,556,2,1,18.6
0x3F600,unclear,geometry,,,3.5,512,2,1,16.8
0x3F650,small,geometry,,,3.5,636,4,1,18.6
0x3F675,unclear,geometry,,,3.5,544,3,1,26.1
0x3F6E4,small,geometry,,,3.5,532,2,1,19.7
0x3F74B,unclear,geometry,,,3.5,523,2,1,23.1
0x3F7AE,small,geometry,,,3.5,594,4,2,18.6
0x3BCEF,unclear,geometry,,,3.5,1225,2,2,110.8
0x3BCF2,unclear,geometry,,,3.5,1363,2,2,116.6
0x3BDB8,building,geometry,,,3.5,1572,4,2,129.3
0x3BDBB,unclear,geometry,,,3.5,1348,2,2,81.2
0x3BF1B,building,geometry,,,3.5,1464,2,1,218.0
0x3D0D,item,icon,,itemIcon_15629.png,3.5,782,3,1,30.2
0x3FA68,small,geometry,,,3.5,503,3,1,17.7
0x3FA86,small,geometry,,,3.5,543,3,1,17.7
0x3FAA1,unclear,geometry,,,3.5,549,3,1,21.9
0x3FAA4,small,geometry,,,3.5,561,3,1,17.7
0x3FB66,unclear,geometry,,,3.5,507,4,1,19.1
0x3F8A7,unclear,geometry,,,3.5,869,3,1,22.5
0x3F8AA,small,geometry,,,3.5,918,4,1,20.6
0x3F8BF,unclear,geometry,,,3.5,569,2,1,22.3
0x3F8D7,unclear,geometry,,,3.5,672,3,1,25.6
0x3F8DA,unclear,geometry,,,3.5,713,3,1,21.4
0x3F8EF,unclear,geometry,,,3.5,513,3,1,22.3
0x3F8F2,small,geometry,,,3.5,502,4,1,20.0
0x3F8FE,small,geometry,,,3.5,325,2,1,24.6
0x3F907,unclear,geometry,,,3.5,558,3,1,23.7
0x3F90A,small,geometry,,,3.5,560,4,1,21.3
0x3F9D9,small,geometry,,,3.5,515,4,1,19.7
0x3FDFD,unclear,geometry,,,3.5,594,2,1,18.3
0x3FE00,unclear,geometry,,,3.5,512,2,1,17.5
0x3FE15,unclear,geometry,,,3.5,557,3,1,21.3
0x3FE1B,unclear,geometry,,,3.5,594,2,1,18.3
0x3FE1E,unclear,geometry,,,3.5,666,3,1,17.5
0x4313E,unclear,geometry,,,3.5,1349,2,2,81.2
0x3FB81,unclear,geometry,,,3.5,676,4,1,27.9
0x3FB9F,unclear,geometry,,,3.5,519,4,1,21.3
0x3FBBD,unclear,geometry,,,3.5,516,3,1,21.3
0x3FBC0,small,geometry,,,3.5,506,3,1,19.1
0x3FC1A,small,geometry,,,3.5,599,3,1,19.1
0x3FD51,unclear,geometry,,,3.5,505,2,1,24.5
0x3FD54,small,geometry,,,3.5,523,2,1,20.1
0x3FD6F,unclear,geometry,,,3.5,694,4,1,20.9
0x3FD72,unclear,geometry,,,3.5,588,4,1,18.5
0x3FD8D,unclear,geometry,,,3.5,701,4,1,20.9
0x3FD90,unclear,geometry,,,3.5,624,4,1,18.8
0x3FD93,unclear,geometry,,,3.5,510,2,1,21.5
0x3FDBB,unclear,geometry,,,3.5,532,3,1,21.3
0x3FDBE,small,geometry,,,3.5,559,3,1,19.1
0x3FDD9,unclear,geometry,,,3.5,584,3,1,21.3
0x3FDDC,small,geometry,,,3.5,522,3,1,19.1
0x3FDF7,unclear,geometry,,,3.5,557,3,1,21.3
0x4542C,unclear,geometry,,,3.5,644,3,1,23.1
0x4542D,small,geometry,,,3.5,697,3,1,19.7
0x4542F,unclear,geometry,,,3.5,710,2,1,18.3
0x45436,unclear,geometry,,,3.5,681,3,1,23.1
0x45437,unclear,geometry,,,3.5,717,2,1,19.7
0x4544C,unclear,geometry,,,3.5,503,2,1,22.7
0x45459,small,geometry,,,3.5,562,2,1,19.7
0x4546B,small,geometry,,,3.5,504,3,1,18.6
0x45471,small,geometry,,,3.5,507,3,1,18.6
0x48A4D,small,geometry,,,3.5,532,4,2,18.9
0x43C34,unclear,geometry,,,3.5,796,2,2,51.0
0x43C48,unclear,geometry,,,3.5,944,3,1,110.3
0x43C4B,unclear,geometry,,,3.5,1126,4,2,110.3
0x43C50,unclear,geometry,,,3.5,1150,6,4,110.3
0x44277,unclear,geometry,,,3.5,1176,9,3,105.1
0x44285,unclear,geometry,,,3.5,1320,2,1,117.3
0x44288,building,geometry,,,3.5,1464,2,1,218.0
0x442A5,unclear,geometry,,,3.5,941,2,2,62.9
0x442AB,unclear,geometry,,,3.5,1348,2,2,81.2
0x44CF1,unclear,geometry,,,3.5,1505,4,3,125.6
0x4547D,small,geometry,,,3.5,511,2,1,19.7
0x45489,small,geometry,,,3.5,614,4,1,20.0
0x45497,unclear,geometry,,,3.5,650,2,2,30.7
0x454A3,unclear,geometry,,,3.5,528,4,1,17.6
0x454B8,small,geometry,,,3.5,236,2,2,23.4
0x457D5,building,geometry,,,3.5,888,3,3,93.7
0x457D8,building,geometry,,,3.5,516,3,3,95.2
0x49833,unclear,geometry,,,3.5,774,7,13,72.0
0x45B9F,unclear,geometry,,,3.5,1573,3,2,120.8
0x45BA2,unclear,geometry,,,3.5,1456,2,2,81.6
0x45BA9,unclear,geometry,,,3.5,1223,2,2,110.8
0x45BAA,unclear,geometry,,,3.5,1348,2,2,81.2
0x45BFD,unclear,geometry,,,3.5,1225,2,2,110.8
0x45BFE,unclear,geometry,,,3.5,1363,2,2,116.6
0x45C1A,unclear,geometry,,,3.5,1610,4,4,107.8
0x45C1B,unclear,geometry,,,3.5,1602,5,3,99.5
0x45C92,unclear,geometry,,,3.5,1316,3,2,119.9
0x45CB7,unclear,geometry,,,3.5,1710,2,4,142.6
0x45CC2,unclear,geometry,,,3.5,1494,2,4,165.2
0x536D5,unclear,geometry,,,3.5,1184,2,2,45.9
0x53A87,unclear,geometry,,,3.5,537,2,1,23.0
0x4CCB7,unclear,geometry,,,3.5,771,13,3,136.8
0x4D33,item,icon,,itemIcon_19763.png,3.5,686,2,1,23.5
0x4D34,item,icon,,itemIcon_19764.png,3.5,507,2,1,18.6
0x4D44,item,icon,,itemIcon_19780.png,3.5,567,2,1,38.7
0x4F869,unclear,geometry,,,3.5,774,7,13,72.0
0x50141,unclear,geometry,,,3.5,569,2,1,22.3
0x50155,unclear,geometry,,,3.5,576,3,1,26.8
0x5015B,unclear,geometry,,,3.5,569,3,1,26.8
0x4C677,unclear,geometry,,,3.5,1494,2,4,165.2
0x4C697,unclear,geometry,,,3.5,1710,2,4,142.6
0x4C81D,unclear,geometry,,,3.5,1558,2,1,76.0
0x4C96F,unclear,geometry,,,3.5,1513,2,2,116.8
0x4CAC4,building,geometry,,,3.5,2673,6,2,103.1
0x4CB65,building,geometry,,,3.5,8712,12,14,355.7
0x56B2,item,icon,,itemIcon_22194.png,3.5,546,2,1,24.2
0x56CEC,unclear,geometry,,,3.5,931,2,2,31.2
0x5C845,unclear,geometry,,,3.5,4199,3,3,118.9
0x5CBD1,unclear,geometry,,,3.5,796,5,6,177.4
0x54513,building,geometry,,,3.5,1166,6,11,253.8
0x546D8,unclear,geometry,,,3.5,782,3,1,30.2
0x549BC,unclear,geometry,,,3.5,2170,2,11,139.9
0x549BF,unclear,geometry,,,3.5,2176,2,11,139.9
0x549C2,unclear,geometry,,,3.5,2176,2,11,139.9
0x549C8,unclear,geometry,,,3.5,2176,2,11,139.9
0x549CB,unclear,geometry,,,3.5,2176,2,11,139.9
0x54AE9,unclear,geometry,,,3.5,2170,2,11,139.9
0x54AEA,unclear,geometry,,,3.5,2176,2,11,139.9
0x54AEB,unclear,geometry,,,3.5,2176,2,11,139.9
0x54AED,unclear,geometry,,,3.5,2176,2,11,139.9
0x54AEE,unclear,geometry,,,3.5,2176,2,11,139.9
0x5565E,unclear,geometry,,,3.5,1468,3,3,154.0
0x557FE,unclear,geometry,,,3.5,1468,3,3,154.0
0x557FF,unclear,geometry,,,3.5,1349,2,2,81.2
0x50C21,unclear,geometry,,,3.5,5380,24,4,103.2
0x50C3E,unclear,geometry,,,3.5,2061,3,3,112.7
0x50CB2,building,geometry,,,3.5,2673,6,2,103.1
0x50CB6,building,geometry,,,3.5,8712,12,14,355.7
0x512B7,building,geometry,,,3.5,1181,7,3,96.0
0x516AB,unclear,geometry,,,3.5,757,3,3,26.8
0x516AD,unclear,geometry,,,3.5,757,3,3,26.8
0x516AF,unclear,geometry,,,3.5,757,3,3,26.8
0x5367E,unclear,geometry,,,3.5,674,2,1,22.3
0x5368F,unclear,geometry,,,3.5,535,2,1,23.9
0x536BF,unclear,geometry,,,3.5,892,2,2,29.1
0x536C2,unclear,geometry,,,3.5,926,2,2,102.4
0x536C5,unclear,geometry,,,3.5,966,2,2,38.9
0x536C8,unclear,geometry,,,3.5,665,2,2,27.6
0x536CB,building,geometry,,,3.5,939,2,2,271.9
0x536CC,unclear,geometry,,,3.5,1325,2,2,105.3
0x536CF,unclear,geometry,,,3.5,1089,2,2,156.8
0x536D2,unclear,geometry,,,3.5,1521,2,2,128.3
0x4C287,building,geometry,,,3.5,1341,2,1,151.9
0x4C288,unclear,geometry,,,3.5,1311,3,2,84.4
0x4C289,building,geometry,,,3.5,4992,10,24,353.2
0x4C297,unclear,geometry,,,3.5,1234,2,4,49.2
0x4C29C,building,geometry,,,3.5,1653,7,3,195.9
0x4C2DA,unclear,geometry,,,3.5,1197,3,2,93.0
0x4C358,unclear,geometry,,,3.5,4926,26,5,74.1
0x4C365,building,geometry,,,3.5,5263,5,8,671.9
0x4C37E,building,geometry,,,3.5,1632,7,3,195.9
0x4C3B2,unclear,geometry,,,3.5,1678,5,4,109.7
0x4C3CB,unclear,geometry,,,3.5,870,2,4,96.5
0x4C3F1,building,geometry,,,3.5,1181,7,3,96.0
0x4C40E,unclear,geometry,,,3.5,1821,5,3,107.5
0x4C413,unclear,geometry,,,3.5,1786,2,3,112.3
0x4C418,unclear,geometry,,,3.5,2061,3,3,112.7
0x5CD73,unclear,geometry,,,3.5,1964,5,4,104.1
0x5CD7B,unclear,geometry,,,3.5,1454,2,5,66.9
0x5CD94,unclear,geometry,Armored horned lion,,3.5,1505,4,3,125.6
0x5CDB4,unclear,geometry,,,3.5,941,2,2,62.9
0xC847,item,icon,,itemIcon_51271.png,3.5,613,3,1,18.6
0x5CDBA,unclear,geometry,,,3.5,802,3,1,80.2
0x5CDDD,unclear,geometry,Black Moa,,3.5,1217,3,4,96.5
0x5CDDF,unclear,geometry,,,3.5,870,2,4,96.5
0x5CEF2,unclear,geometry,,,3.5,690,2,1,99.5
0x8998,item,icon,,itemIcon_35224.png,3.5,549,3,1,18.6
0xCFF5,item,icon,,itemIcon_53237.png,3.5,556,2,1,18.6
0xCFF6,item,icon,,itemIcon_53238.png,3.5,512,2,1,16.8
0xE4E7,item,icon,,itemIcon_58599.png,3.5,548,3,1,28.5
0xEA04,item,icon,,itemIcon_59908.png,3.5,570,3,1,19.7
0x8C71,item,icon,,itemIcon_35953.png,3.5,546,2,1,18.6
0x8C88,item,icon,,itemIcon_35976.png,3.5,562,2,1,19.7
0x8E1F,item,icon,,itemIcon_36383.png,3.5,511,2,1,19.7
0x1069D,building,geometry,,,3.5,1732,4,5,172.0
0x11742,building,geometry,,,3.5,1856,3,4,531.7
0x117A9,building,geometry,,,3.5,1471,3,8,157.6
0x117C5,building,geometry,,,3.5,870,3,4,810.0
0x117C6,building,geometry,,,3.5,822,3,4,692.3
0x11861,building,geometry,,,3.5,517,3,5,95.9
0x11863,building,geometry,,,3.5,521,3,5,108.5
0x11865,building,geometry,,,3.5,3366,8,17,539.2
0x119DB,building,geometry,,,3.5,1162,3,4,472.0
0x11ABF,building,geometry,,,3.5,2173,2,4,852.1
0x1399C,building,geometry,,,3.5,2521,4,7,485.5
0x13AC0,building,geometry,,,3.5,2393,5,11,2598.0
0x13AC3,building,geometry,,,3.5,707,2,6,609.1
0x13AC4,building,geometry,,,3.5,1352,4,8,1274.7
0x13B83,building,geometry,,,3.5,4979,5,8,10580.0
0x13BD2,building,geometry,,,3.5,1535,3,5,2256.1
0x13CB4,building,geometry,,,3.5,1204,4,8,500.8
0x13CB6,building,geometry,,,3.5,1680,4,5,156.6
0x14067,unclear,geometry,,,3.5,1124,2,2,67.4
