file,name,wiki,categories
Dzabel's_Hornbow.png,Dzabel's Hornbow,https://wiki.guildwars.com/wiki/Dzabel%27s_Hornbow,ArenaNet weapon icons|Unique bow icons
Eagle_Defender.png,Eagle Defender,https://wiki.guildwars.com/wiki/Eagle_Defender,ArenaNet weapon icons|Shield icons
Eaglecrest_Axe.png,Eaglecrest Axe,https://wiki.guildwars.com/wiki/Eaglecrest_Axe,ArenaNet images|Axe icons
Earth_Prism.png,Earth Prism,https://wiki.guildwars.com/wiki/Earth_Prism,ArenaNet weapon icons|Focus icons
Earth_Scroll.png,Earth Scroll,https://wiki.guildwars.com/wiki/Earth_Scroll,ArenaNet weapon icons|Focus icons
Earth_Staff_(core).png,Earth Staff (core),https://wiki.guildwars.com/wiki/Earth_Staff_%28core%29,ArenaNet images|Staff icons
Earth_Staff_(crystallized).png,Earth Staff (crystallized),https://wiki.guildwars.com/wiki/Earth_Staff_%28crystallized%29,ArenaNet images|Staff icons
Earth_Staff_(granite).png,Earth Staff (granite),https://wiki.guildwars.com/wiki/Earth_Staff_%28granite%29,ArenaNet images|Staff icons
Earth_Staff_(metal).png,Earth Staff (metal),https://wiki.guildwars.com/wiki/Earth_Staff_%28metal%29,ArenaNet images|Staff icons
Earth_Staff_(obsidian).png,Earth Staff (obsidian),https://wiki.guildwars.com/wiki/Earth_Staff_%28obsidian%29,ArenaNet images|Staff icons
Earth_Wand.png,Earth Wand,https://wiki.guildwars.com/wiki/Earth_Wand,ArenaNet images|Wand icons
Earthbound_Staff.png,Earthbound Staff,https://wiki.guildwars.com/wiki/Earthbound_Staff,ArenaNet weapon icons|Unique staff icons
Ebon_Spider_Leg.png,Ebon Spider Leg,https://wiki.guildwars.com/wiki/Ebon_Spider_Leg,ArenaNet item icons|Trophy icons
Ebon_Spider_Web.png,Ebon Spider Web,https://wiki.guildwars.com/wiki/Ebon_Spider_Web,ArenaNet item icons|Salvage item icons|Trophy icons
Ebonhand_Aegis.png,Ebonhand Aegis,https://wiki.guildwars.com/wiki/Ebonhand_Aegis,ArenaNet images|Shield icons
Echovald_Shield.png,Echovald Shield,https://wiki.guildwars.com/wiki/Echovald_Shield,ArenaNet images|Shield icons
Eerie_Focus.png,Eerie Focus,https://wiki.guildwars.com/wiki/Eerie_Focus,ArenaNet images|Focus icons
Eerie_Focus_(Canthan).png,Eerie Focus (Canthan),,ArenaNet images|Focus icons
Eerie_Focus_(ouroboros).png,Eerie Focus (ouroboros),https://wiki.guildwars.com/wiki/Eerie_Focus_%28ouroboros%29,ArenaNet images|Focus icons
Eerie_Rod.png,Eerie Rod,https://wiki.guildwars.com/wiki/Eerie_Rod,ArenaNet images|Wand icons
Eerie_Staff.png,Eerie Staff,https://wiki.guildwars.com/wiki/Eerie_Staff,ArenaNet images|Staff icons
Eggnog.png,Eggnog,https://wiki.guildwars.com/wiki/Eggnog,Alcohol icons|ArenaNet item icons|Wintersday images
Elder_Kappa_Shell.png,Elder Kappa Shell,https://wiki.guildwars.com/wiki/Elder_Kappa_Shell,ArenaNet item icons|Trophy icons
Eldritch_Maul.png,Eldritch Maul,https://wiki.guildwars.com/wiki/Eldritch_Maul,ArenaNet weapon icons|Unique hammer icons
Eldritch_Sextant.png,Eldritch Sextant,https://wiki.guildwars.com/wiki/Eldritch_Sextant,ArenaNet images|Quest item icons
Eldritch_Staff.png,Eldritch Staff,https://wiki.guildwars.com/wiki/Eldritch_Staff,ArenaNet weapon icons|Unique staff icons
Eldritch_Sword.png,Eldritch Sword,https://wiki.guildwars.com/wiki/Eldritch_Sword,ArenaNet weapon icons|Unique sword icons
Elegant_Scythe.png,Elegant Scythe,https://wiki.guildwars.com/wiki/Elegant_Scythe,ArenaNet weapon icons|Scythe icons
Elemental_Sword.png,Elemental Sword,https://wiki.guildwars.com/wiki/Elemental_Sword,ArenaNet weapon icons|Sword icons
Elementalist_All-Seeing_Eye.png,Elementalist All-Seeing Eye,https://wiki.guildwars.com/wiki/Elementalist_All-Seeing_Eye,ArenaNet images|Elementalist armor icons
Elementalist_Ancient_Gloves_f.png,Elementalist Ancient Gloves f,,ArenaNet images|Elementalist armor icons
Elementalist_Ancient_Gloves_m.png,Elementalist Ancient Gloves m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Ancient_Leggings_f.png,Elementalist Ancient Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Ancient_Leggings_m.png,Elementalist Ancient Leggings m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Ancient_Robes_f.png,Elementalist Ancient Robes f,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Ancient_Robes_m.png,Elementalist Ancient Robes m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Ancient_Shoes_f.png,Elementalist Ancient Shoes f,,ArenaNet images|Elementalist armor icons
Elementalist_Ancient_Shoes_m.png,Elementalist Ancient Shoes m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Ascalon_Gloves_f.png,Elementalist Ascalon Gloves f,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Gloves_m.png,Elementalist Ascalon Gloves m,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Leggings_f.png,Elementalist Ascalon Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Leggings_m.png,Elementalist Ascalon Leggings m,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Robes_f.png,Elementalist Ascalon Robes f,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Robes_m.png,Elementalist Ascalon Robes m,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Shoes_f.png,Elementalist Ascalon Shoes f,,ArenaNet images|Elementalist armor icons
Elementalist_Ascalon_Shoes_m.png,Elementalist Ascalon Shoes m,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Gloves_f.png,Elementalist Asuran Gloves f,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Gloves_m.png,Elementalist Asuran Gloves m,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Leggings_f.png,Elementalist Asuran Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Leggings_m.png,Elementalist Asuran Leggings m,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Robes_f.png,Elementalist Asuran Robes f,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Robes_m.png,Elementalist Asuran Robes m,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Shoes_f.png,Elementalist Asuran Shoes f,,ArenaNet images|Elementalist armor icons
Elementalist_Asuran_Shoes_m.png,Elementalist Asuran Shoes m,,ArenaNet images|Elementalist armor icons
Elementalist_Canthan_Gloves_f.png,Elementalist Canthan Gloves f,,ArenaNet images|Elementalist armor icons
Elementalist_Canthan_Gloves_m.png,Elementalist Canthan Gloves m,,ArenaNet images|Elementalist armor icons
Elementalist_Canthan_Leggings_f.png,Elementalist Canthan Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Canthan_Leggings_m.png,Elementalist Canthan Leggings m,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Leggings_f.png,Elementalist Tyrian Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Leggings_m.png,Elementalist Tyrian Leggings m,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Robes_f.png,Elementalist Tyrian Robes f,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Robes_m.png,Elementalist Tyrian Robes m,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Shoes_f.png,Elementalist Tyrian Shoes f,,ArenaNet images|Elementalist armor icons
Elementalist_Tyrian_Shoes_m.png,Elementalist Tyrian Shoes m,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Everlasting_Eye.png,Elementalist Vabbian Everlasting Eye,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Flame_Eye.png,Elementalist Vabbian Flame Eye,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Glacial_Eye.png,Elementalist Vabbian Glacial Eye,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Gloves_f.png,Elementalist Vabbian Gloves f,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Gloves_m.png,Elementalist Vabbian Gloves m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Vabbian_Leggings_f.png,Elementalist Vabbian Leggings f,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Leggings_m.png,Elementalist Vabbian Leggings m,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Vabbian_Robes_f.png,Elementalist Vabbian Robes f,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Robes_m.png,Elementalist Vabbian Robes m,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Shoes_f.png,Elementalist Vabbian Shoes f,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Shoes_m.png,Elementalist Vabbian Shoes m,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Stone_Eye.png,Elementalist Vabbian Stone Eye,,ArenaNet images|Elementalist armor icons
Elementalist_Vabbian_Storm_Eye.png,Elementalist Vabbian Storm Eye,,ArenaNet images|Elementalist armor icons
Elementalist_Yeoryios_Gloves_f.png,Elementalist Yeoryios Gloves f,,ArenaNet armor icons|Elementalist armor icons
Elementalist_Yeoryios_Gloves_m.png,Elementalist Yeoryios Gloves m,,ArenaNet images|Elementalist armor icons
Elementalist_gem.png,Elementalist gem,,ArenaNet item icons
Elite_Assassin_Tome.png,Elite Assassin Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Dervish_Tome.png,Elite Dervish Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Elementalist_Tome.png,Elite Elementalist Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Mesmer_Tome.png,Elite Mesmer Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Monk_Tome.png,Elite Monk Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Necromancer_Tome.png,Elite Necromancer Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Paragon_Tome.png,Elite Paragon Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Ranger_Tome.png,Elite Ranger Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Ritualist_Tome.png,Elite Ritualist Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elite_Warrior_Tome.png,Elite Warrior Tome,https://wiki.guildwars.com/wiki/Skill_tome,ArenaNet item icons|Elite skill tome icons
Elixir_of_Valor.png,Elixir of Valor,https://wiki.guildwars.com/wiki/Elixir_of_Valor,ArenaNet item icons|Consumable icons
Elliptical_Staff.png,Elliptical Staff,https://wiki.guildwars.com/wiki/Elliptical_Staff,ArenaNet images|Staff icons
Elonian_Blade.png,Elonian Blade,https://wiki.guildwars.com/wiki/Elonian_Blade,ArenaNet images|Sword icons
Elonian_Blade_(lesser).png,Elonian Blade (lesser),,ArenaNet images|Sword icons
Elonian_Daggers_(common).png,Elonian Daggers (common),https://wiki.guildwars.com/wiki/Elonian_Daggers_%28common%29,ArenaNet images|Dagger icons
Elonian_Daggers_(rare).png,Elonian Daggers (rare),https://wiki.guildwars.com/wiki/Elonian_Daggers_%28rare%29,ArenaNet images|Dagger icons
Elonian_Daggers_(uncommon).png,Elonian Daggers (uncommon),https://wiki.guildwars.com/wiki/Elonian_Daggers_%28uncommon%29,ArenaNet images|Dagger icons
Elonian_Key.png,Elonian Key,https://wiki.guildwars.com/wiki/Key,ArenaNet images|Key icons
Elonian_Mirror.png,Elonian Mirror,https://wiki.guildwars.com/wiki/Elonian_Mirror,ArenaNet images|Quest item icons
Elsnil's_Frigidheart.png,Elsnil's Frigidheart,https://wiki.guildwars.com/wiki/Elsnil%27s_Frigidheart,ArenaNet weapon icons|Unique staff icons
Elswyth's_Longbow.png,Elswyth's Longbow,https://wiki.guildwars.com/wiki/Elswyth%27s_Longbow,ArenaNet weapon icons|Unique bow icons
Elswyth's_Recurve_Bow.png,Elswyth's Recurve Bow,https://wiki.guildwars.com/wiki/Elswyth%27s_Recurve_Bow,ArenaNet weapon icons|Unique bow icons
Emanating_Staff.png,Emanating Staff,https://wiki.guildwars.com/wiki/Emanating_Staff,ArenaNet images|Staff icons
Embercrest_Staff.png,Embercrest Staff,https://wiki.guildwars.com/wiki/Embercrest_Staff,ArenaNet images|Staff icons
Emblazoned_Defender.png,Emblazoned Defender,https://wiki.guildwars.com/wiki/Emblazoned_Defender,ArenaNet images|Shield icons
Emboldened_Carapace_Shield.png,Emboldened Carapace Shield,https://wiki.guildwars.com/wiki/Emboldened_Carapace_Shield,ArenaNet images|Shield icons
Embossed_Aegis.png,Embossed Aegis,https://wiki.guildwars.com/wiki/Embossed_Aegis,ArenaNet images|Shield icons
Embossed_Scythe.png,Embossed Scythe,https://wiki.guildwars.com/wiki/Embossed_Scythe,ArenaNet weapon icons|Scythe icons
Emeju's_Longbow.png,Emeju's Longbow,https://wiki.guildwars.com/wiki/Emeju%27s_Longbow,ArenaNet weapon icons|Unique bow icons
Emerald_Blade.png,Emerald Blade,https://wiki.guildwars.com/wiki/Emerald_Blade,ArenaNet images|Sword icons
Emerald_Edge.png,Emerald Edge,https://wiki.guildwars.com/wiki/Emerald_Edge,ArenaNet images|Sword icons
Enadiz's_Defender.png,Enadiz's Defender,https://wiki.guildwars.com/wiki/Enadiz%27s_Defender,ArenaNet weapon icons|Unique shield icons
Enameled_Shield.png,Enameled Shield,https://wiki.guildwars.com/wiki/Enameled_Shield,ArenaNet images|Shield icons
Enchanted_Lodestone.png,Enchanted Lodestone,https://wiki.guildwars.com/wiki/Enchanted_Lodestone,ArenaNet item icons|Salvage item icons|Trophy icons
Enchanted_Vine.png,Enchanted Vine,https://wiki.guildwars.com/wiki/Enchanted_Vine,ArenaNet item icons|Items with shared icons|Trophy icons
Encrusted_Lodestone.png,Encrusted Lodestone,https://wiki.guildwars.com/wiki/Encrusted_Lodestone,ArenaNet item icons|Salvage item icons|Trophy icons
Encrypted_Charr_Battle_Plans.png,Encrypted Charr Battle Plans,https://wiki.guildwars.com/wiki/Encrypted_Charr_Battle_Plans,ArenaNet images|Charr items|Quest item icons
Enslavement_Stone.png,Enslavement Stone,https://wiki.guildwars.com/wiki/Enslavement_Stone,ArenaNet item icons|Trophy icons
Ensorcelling_Staff.png,Ensorcelling Staff,https://wiki.guildwars.com/wiki/Ensorcelling_Staff,ArenaNet images|Staff icons
Envoy_Axe.png,Envoy Axe,https://wiki.guildwars.com/wiki/Envoy_Axe,ArenaNet weapon icons|Axe icons
Envoy_Scythe.png,Envoy Scythe,https://wiki.guildwars.com/wiki/Envoy_Scythe,ArenaNet weapon icons|Scythe icons
Envoy_Staff.png,Envoy Staff,https://wiki.guildwars.com/wiki/Envoy_Staff,ArenaNet weapon icons|Staff icons
Envoy_Sword.png,Envoy Sword,https://wiki.guildwars.com/wiki/Envoy_Sword,ArenaNet weapon icons|Sword icons
Equine_Aegis.png,Equine Aegis,https://wiki.guildwars.com/wiki/Equine_Aegis,ArenaNet images|Shield icons
Equipment_Requisition.png,Equipment Requisition,https://wiki.guildwars.com/wiki/Equipment_Requisition,ArenaNet item icons|Reward trophy icons
Eshau's_Spear.png,Eshau's Spear,https://wiki.guildwars.com/wiki/Eshau%27s_Spear,ArenaNet weapon icons|Unique spear icons
Eshekibeh's_Scythe.png,Eshekibeh's Scythe,https://wiki.guildwars.com/wiki/Eshekibeh%27s_Scythe,ArenaNet weapon icons|Unique scythe icons
Eshwe's_Wand.png,Eshwe's Wand,https://wiki.guildwars.com/wiki/Eshwe%27s_Wand,ArenaNet weapon icons|Unique wand icons
Essence_of_Celerity.png,Essence of Celerity,https://wiki.guildwars.com/wiki/Essence_of_Celerity,ArenaNet item icons|Consumable icons
Etched_Sword.png,Etched Sword,https://wiki.guildwars.com/wiki/Etched_Sword,ArenaNet images|Sword icons
Eternal_Blade.png,Eternal Blade,https://wiki.guildwars.com/wiki/Eternal_Blade,ArenaNet images|Sword icons
Eternal_Bow.png,Eternal Bow,https://wiki.guildwars.com/wiki/Eternal_Bow,ArenaNet images|Bow icons
Eternal_Flame_Wand.png,Eternal Flame Wand,https://wiki.guildwars.com/wiki/Eternal_Flame_Wand,ArenaNet images|Wand icons
Eternal_Shield.png,Eternal Shield,https://wiki.guildwars.com/wiki/Eternal_Shield,ArenaNet images|Shield icons
Ether_Staff.png,Ether Staff,https://wiki.guildwars.com/wiki/Ether_Staff,ArenaNet images|Staff icons
Ethereal_Garment.png,Ethereal Garment,https://wiki.guildwars.com/wiki/Ethereal_Garment,ArenaNet images|Salvage item icons
Ettin_Club.png,Ettin Club,https://wiki.guildwars.com/wiki/Ettin_Club,ArenaNet weapon icons|Unique hammer icons
Everlasting_Abominable_Tonic.png,Everlasting Abominable Tonic,https://wiki.guildwars.com/wiki/Everlasting_Abominable_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Abyssal_Tonic.png,Everlasting Abyssal Tonic,https://wiki.guildwars.com/wiki/Everlasting_Abyssal_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Automatonic.png,Everlasting Automatonic,https://wiki.guildwars.com/wiki/Everlasting_Automatonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Beetle_Juice_Tonic.png,Everlasting Beetle Juice Tonic,https://wiki.guildwars.com/wiki/Everlasting_Beetle_Juice_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Beetle_Juice_Tonic_historical.png,Everlasting Beetle Juice Tonic historical,,ArenaNet item icons|Everlasting tonic icons
Everlasting_Birthday_Tonic.png,Everlasting Birthday Tonic,,ArenaNet item icons|Everlasting tonic icons
Everlasting_Boreal_Tonic.png,Everlasting Boreal Tonic,https://wiki.guildwars.com/wiki/Everlasting_Boreal_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Cerebral_Tonic.png,Everlasting Cerebral Tonic,https://wiki.guildwars.com/wiki/Everlasting_Cerebral_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Cottontail_Tonic.png,Everlasting Cottontail Tonic,https://wiki.guildwars.com/wiki/Everlasting_Cottontail_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Crate_of_Fireworks.png,Everlasting Crate of Fireworks,https://wiki.guildwars.com/wiki/Everlasting_Crate_of_Fireworks,ArenaNet item icons|Festive item icons
Everlasting_Frosty_Tonic.png,Everlasting Frosty Tonic,https://wiki.guildwars.com/wiki/Everlasting_Frosty_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Gelatinous_Tonic.png,Everlasting Gelatinous Tonic,https://wiki.guildwars.com/wiki/Everlasting_Gelatinous_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Ghostly_Staff.png,Everlasting Ghostly Staff,https://wiki.guildwars.com/wiki/Everlasting_Ghostly_Staff,ArenaNet weapon icons|Unique staff icons
Everlasting_Henchman_Tonic.png,Everlasting Henchman Tonic,https://wiki.guildwars.com/wiki/Everlasting_Henchman_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Legionnaire_Tonic.png,Everlasting Legionnaire Tonic,https://wiki.guildwars.com/wiki/Everlasting_Legionnaire_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Macabre_Tonic.png,Everlasting Macabre Tonic,https://wiki.guildwars.com/wiki/Everlasting_Macabre_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Mischievous_Tonic.png,Everlasting Mischievous Tonic,https://wiki.guildwars.com/wiki/Everlasting_Mischievous_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Mobstopper.png,Everlasting Mobstopper,https://wiki.guildwars.com/wiki/Everlasting_Mobstopper,ArenaNet images|Quest item icons
Everlasting_Phantasmal_Tonic.png,Everlasting Phantasmal Tonic,https://wiki.guildwars.com/wiki/Everlasting_Phantasmal_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Searing_Tonic.png,Everlasting Searing Tonic,https://wiki.guildwars.com/wiki/Everlasting_Searing_Tonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Shadow_Staff.png,Everlasting Shadow Staff,https://wiki.guildwars.com/wiki/Everlasting_Shadow_Staff,ArenaNet weapon icons|Unique staff icons
Everlasting_Skeletonic.png,Everlasting Skeletonic,https://wiki.guildwars.com/wiki/Everlasting_Skeletonic,ArenaNet item icons|Everlasting tonic icons
Everlasting_Tonic.png,Everlasting Tonic,https://wiki.guildwars.com/wiki/Tonic,ArenaNet item icons
Everlasting_Transmogrifier_Tonic.png,Everlasting Transmogrifier Tonic,https://wiki.guildwars.com/wiki/Everlasting_Transmogrifier_Tonic,ArenaNet item icons|Everlasting tonic icons|Halloween images
Everlasting_Transmogrifier_Tonic_historical.png,Everlasting Transmogrifier Tonic historical,,ArenaNet item icons|Everlasting tonic icons|Halloween images
